2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-05 21:04:44,585 - INFO - Probing node bootstrap-0 broker version
2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-05 21:04:44,710 - INFO - Broker version identified as 2.5.0
2025-02-05 21:04:44,710 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2025-02-05 21:04:44,713 - INFO - Conectado a Kafka exitosamente.
2025-02-05 21:04:44,716 - INFO - Transacción enviada: {'timestamp': '2025-02-05 21:04:44', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 57, 'precio_unitario': 2746.98, 'total': 156577.86, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:59,578 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:59', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 18, 'precio_unitario': 1420.23, 'total': 25564.14, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:00,585 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:00', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 25, 'precio_unitario': 967.46, 'total': 24186.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:01,587 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:01', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 38, 'precio_unitario': 188.14, 'total': 7149.32, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:02,594 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:02', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 42, 'precio_unitario': 588.2, 'total': 24704.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:03,601 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:03', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 34, 'precio_unitario': 540.36, 'total': 18372.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:04,605 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:04', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 18, 'precio_unitario': 1931.11, 'total': 34759.98, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:05,612 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:05', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 86, 'precio_unitario': 1384.15, 'total': 119036.9, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:06,619 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:06', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 64, 'precio_unitario': 1580.93, 'total': 101179.52, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:07,623 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:07', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 98, 'precio_unitario': 1266.37, 'total': 124104.26, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:08,629 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:08', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 27, 'precio_unitario': 1023.74, 'total': 27640.98, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:09,633 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:09', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 73, 'precio_unitario': 2975.74, 'total': 217229.02, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:10,636 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:10', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 99, 'precio_unitario': 1576.63, 'total': 156086.37, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:11,638 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:11', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 20, 'precio_unitario': 1581.48, 'total': 31629.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:12,640 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:12', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 52, 'precio_unitario': 1596.13, 'total': 82998.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:13,647 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:13', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 94, 'precio_unitario': 426.45, 'total': 40086.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:14,654 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:14', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 27, 'precio_unitario': 973.46, 'total': 26283.42, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:15,658 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:15', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 15, 'precio_unitario': 2598.71, 'total': 38980.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:16,660 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:16', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 70, 'precio_unitario': 2944.23, 'total': 206096.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:17,666 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:17', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 82, 'precio_unitario': 1484.36, 'total': 121717.52, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:18,670 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:18', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 37, 'precio_unitario': 1083.88, 'total': 40103.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:19,675 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:19', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 82, 'precio_unitario': 2612.72, 'total': 214243.04, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:20,676 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:20', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 53, 'precio_unitario': 1575.3, 'total': 83490.9, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:21,683 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:21', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 38, 'precio_unitario': 1142.77, 'total': 43425.26, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:22,687 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:22', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 63, 'precio_unitario': 1211.15, 'total': 76302.45, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:09:23,693 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:23', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 35, 'precio_unitario': 522.89, 'total': 18301.15, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:24,699 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:24', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 65, 'precio_unitario': 1702.1, 'total': 110636.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:25,702 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:25', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 60, 'precio_unitario': 2623.04, 'total': 157382.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:26,709 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:26', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 67, 'precio_unitario': 918.24, 'total': 61522.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:27,717 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:27', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 47, 'precio_unitario': 2766.04, 'total': 130003.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:28,723 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:28', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 25, 'precio_unitario': 1375.77, 'total': 34394.25, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:29,726 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:29', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 52, 'precio_unitario': 303.65, 'total': 15789.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:30,729 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:30', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 6, 'precio_unitario': 1192.5, 'total': 7155.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:31,732 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:31', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 32, 'precio_unitario': 2205.96, 'total': 70590.72, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:32,736 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:32', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 87, 'precio_unitario': 529.97, 'total': 46107.39, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:33,738 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:33', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 35, 'precio_unitario': 1517.86, 'total': 53125.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:34,741 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:34', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 85, 'precio_unitario': 2708.63, 'total': 230233.55, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:35,745 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:35', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 65, 'precio_unitario': 1878.2, 'total': 122083.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:36,753 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:36', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 70, 'precio_unitario': 606.7, 'total': 42469.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:37,760 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:37', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 57, 'precio_unitario': 2208.67, 'total': 125894.19, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:38,766 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:38', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 46, 'precio_unitario': 2046.06, 'total': 94118.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:39,769 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:39', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 43, 'precio_unitario': 2517.97, 'total': 108272.71, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:40,776 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:40', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 73, 'precio_unitario': 2355.08, 'total': 171920.84, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:41,779 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:41', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 60, 'precio_unitario': 2931.64, 'total': 175898.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:42,782 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:42', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 23, 'precio_unitario': 481.61, 'total': 11077.03, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:43,784 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:43', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 11, 'precio_unitario': 2319.08, 'total': 25509.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:44,790 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:44', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 56, 'precio_unitario': 1653.6, 'total': 92601.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:45,794 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:45', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 88, 'precio_unitario': 832.16, 'total': 73230.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:46,798 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:46', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 87, 'precio_unitario': 985.43, 'total': 85732.41, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:09:47,802 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:47', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 92, 'precio_unitario': 1011.59, 'total': 93066.28, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:48,807 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:48', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 83, 'precio_unitario': 1974.4, 'total': 163875.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:49,811 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:49', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 87, 'precio_unitario': 2298.9, 'total': 200004.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:50,816 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:50', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 54, 'precio_unitario': 2652.82, 'total': 143252.28, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:51,823 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:51', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 49, 'precio_unitario': 1470.16, 'total': 72037.84, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:52,829 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:52', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 30, 'precio_unitario': 1051.54, 'total': 31546.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:53,833 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:53', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 24, 'precio_unitario': 1480.99, 'total': 35543.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:54,840 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:54', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 56, 'precio_unitario': 2579.01, 'total': 144424.56, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:09:55,843 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:55', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 56, 'precio_unitario': 1152.74, 'total': 64553.44, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:56,849 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:56', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 35, 'precio_unitario': 1698.31, 'total': 59440.85, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:57,854 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:57', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 44, 'precio_unitario': 1562.63, 'total': 68755.72, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:58,861 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:58', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 59, 'precio_unitario': 2518.29, 'total': 148579.11, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:09:59,868 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:09:59', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 30, 'precio_unitario': 1535.0, 'total': 46050.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:00,875 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:00', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 53, 'precio_unitario': 2643.75, 'total': 140118.75, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:01,881 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:01', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 100, 'precio_unitario': 1778.46, 'total': 177846.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:02,885 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:02', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 47, 'precio_unitario': 703.45, 'total': 33062.15, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:03,889 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:03', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 28, 'precio_unitario': 1376.05, 'total': 38529.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:04,896 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:04', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 82, 'precio_unitario': 2528.87, 'total': 207367.34, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:05,903 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:05', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 1, 'precio_unitario': 2604.67, 'total': 2604.67, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:06,908 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:06', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 19, 'precio_unitario': 262.04, 'total': 4978.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:07,911 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:07', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 62, 'precio_unitario': 166.13, 'total': 10300.06, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:08,915 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:08', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 19, 'precio_unitario': 2266.41, 'total': 43061.79, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:09,922 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:09', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 43, 'precio_unitario': 2640.71, 'total': 113550.53, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:10,929 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:10', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 74, 'precio_unitario': 2636.76, 'total': 195120.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:11,932 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:11', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 98, 'precio_unitario': 963.25, 'total': 94398.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:12,938 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:12', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 79, 'precio_unitario': 2114.15, 'total': 167017.85, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:13,941 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:13', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 6, 'precio_unitario': 1621.49, 'total': 9728.94, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:14,944 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:14', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 72, 'precio_unitario': 630.67, 'total': 45408.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:15,951 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:15', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 88, 'precio_unitario': 1008.87, 'total': 88780.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:16,952 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:16', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 22, 'precio_unitario': 1364.86, 'total': 30026.92, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:17,957 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:17', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 83, 'precio_unitario': 1180.53, 'total': 97983.99, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:10:18,960 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:18', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 9, 'precio_unitario': 793.25, 'total': 7139.25, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:19,963 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:19', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 85, 'precio_unitario': 661.02, 'total': 56186.7, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:10:20,965 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:20', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 18, 'precio_unitario': 2245.13, 'total': 40412.34, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:10:21,973 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:21', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 68, 'precio_unitario': 1103.86, 'total': 75062.48, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:22,979 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:22', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 27, 'precio_unitario': 377.26, 'total': 10186.02, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:10:23,985 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:23', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 51, 'precio_unitario': 1048.77, 'total': 53487.27, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:24,991 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:24', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 37, 'precio_unitario': 2059.76, 'total': 76211.12, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:25,998 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:25', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 70, 'precio_unitario': 942.85, 'total': 65999.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:27,005 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:27', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 55, 'precio_unitario': 2305.61, 'total': 126808.55, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:28,012 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:28', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 43, 'precio_unitario': 1775.56, 'total': 76349.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:29,019 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:29', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 95, 'precio_unitario': 757.19, 'total': 71933.05, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:10:30,021 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:30', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 5, 'precio_unitario': 971.14, 'total': 4855.7, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:31,027 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:31', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 41, 'precio_unitario': 943.23, 'total': 38672.43, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:32,034 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:32', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 86, 'precio_unitario': 467.38, 'total': 40194.68, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:10:33,039 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:33', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 96, 'precio_unitario': 2836.88, 'total': 272340.48, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:34,047 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:34', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 2, 'precio_unitario': 1332.55, 'total': 2665.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:35,050 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:35', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 61, 'precio_unitario': 1488.38, 'total': 90791.18, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:36,057 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:36', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 53, 'precio_unitario': 2726.57, 'total': 144508.21, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:37,061 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:37', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 33, 'precio_unitario': 583.72, 'total': 19262.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:38,067 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:38', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 19, 'precio_unitario': 1297.21, 'total': 24646.99, 'estado': 'EXITOSO', 'error': None}
